origin,destination,year,value
12,120,2008,1
12,124,2008,2295
12,196,2008,4
12,203,2008,1
12,204,2008,2
12,208,2008,17
12,233,2008,2
12,246,2008,29
12,250,2008,1268
12,276,2008,1336
12,300,2008,7
12,348,2008,49
12,368,2008,1
12,372,2008,241
12,380,2008,49
12,400,2008,1
12,410,2008,4
12,422,2008,4
12,430,2008,1
12,434,2008,8
12,438,2008,1
12,458,2008,1
12,466,2008,1
12,470,2008,16
12,484,2008,1
12,504,2008,5
12,528,2008,136
12,554,2008,23
12,578,2008,90
12,586,2008,31
12,616,2008,2
12,620,2008,3
12,642,2008,2
12,643,2008,3
12,686,2008,9
12,703,2008,1
12,724,2008,80
12,752,2008,92
12,756,2008,217
12,760,2008,5
12,788,2008,29
12,804,2008,1
12,818,2008,4
12,826,2008,2136
12,840,2008,619
12,887,2008,5
12,24,2009,1
12,32,2009,45
12,36,2009,32
12,40,2009,28
12,56,2009,36
12,70,2009,1
12,72,2009,1
12,76,2009,7
12,100,2009,21
12,116,2009,1
12,120,2009,1
12,124,2009,1580
12,196,2009,4
12,203,2009,1
12,204,2009,2
12,208,2009,15
12,233,2009,2
12,246,2009,23
12,250,2009,1241
12,276,2009,2317
12,300,2009,7
12,348,2009,45
12,372,2009,167
12,380,2009,60
12,400,2009,1
12,410,2009,4
12,422,2009,5
12,430,2009,1
12,434,2009,6
12,438,2009,1
12,466,2009,1
12,470,2009,6
12,484,2009,1
12,504,2009,4
12,528,2009,103
12,554,2009,24
12,578,2009,80
12,586,2009,29
12,616,2009,2
12,620,2009,3
12,642,2009,2
12,643,2009,1
12,686,2009,9
12,703,2009,2
12,724,2009,86
12,752,2009,93
12,756,2009,211
12,788,2009,25
12,804,2009,1
12,818,2009,4
12,826,2009,1450
12,840,2009,387
12,887,2009,5
12,24,2010,1
12,32,2010,45
12,36,2010,20
12,40,2010,33
12,56,2010,35
12,70,2010,1
12,72,2010,1
12,76,2010,7
12,100,2010,21
12,116,2010,1
12,120,2010,2
12,124,2010,877
12,196,2010,4
12,203,2010,1
12,204,2010,2
12,208,2010,13
12,233,2010,2
12,246,2010,27
12,250,2010,1189
12,276,2010,2283
12,300,2010,7
12,348,2010,37
12,372,2010,164
12,380,2010,61
12,400,2010,1
12,410,2010,4
12,422,2010,5
12,430,2010,1
12,434,2010,6
12,438,2010,1
12,466,2010,1
12,484,2010,1
12,504,2010,1
12,528,2010,77
12,554,2010,28
12,578,2010,69
12,586,2010,35
12,616,2010,2
12,620,2010,1
12,642,2010,2
12,686,2010,9
12,703,2010,2
12,724,2010,57
12,752,2010,86
12,756,2010,204
12,760,2010,1
12,788,2010,21
12,792,2010,1
12,804,2010,1
12,818,2010,4
12,826,2010,946
12,840,2010,283
12,887,2010,5
12,8,2011,1
12,24,2011,1
12,32,2011,45
12,36,2011,14
12,40,2011,41
12,56,2011,37
12,70,2011,1
12,72,2011,1
12,76,2011,7
12,100,2011,21
12,116,2011,1
12,120,2011,2
12,124,2011,628
12,196,2011,4
12,203,2011,1
12,204,2011,2
12,208,2011,13
12,233,2011,2
12,246,2011,25
12,250,2011,1225
12,276,2011,2165
12,300,2011,5
12,348,2011,28
12,372,2011,125
12,380,2011,56
12,400,2011,1
12,410,2011,4
12,422,2011,3
12,426,2011,7
12,430,2011,1
12,434,2011,6
12,438,2011,1
12,466,2011,1
12,484,2011,1
12,504,2011,1
12,528,2011,59
12,554,2011,24
12,578,2011,48
12,586,2011,24
12,616,2011,2
12,642,2011,2
12,686,2011,9
12,703,2011,2
12,724,2011,55
12,752,2011,78
12,756,2011,203
12,760,2011,13
12,788,2011,22
12,792,2011,2
12,804,2011,1
12,818,2011,4
12,826,2011,859
12,840,2011,236
12,887,2011,1
12,8,2012,1
12,24,2012,1
12,32,2012,45
12,36,2012,11
12,40,2012,50
12,56,2012,33
12,70,2012,1
12,72,2012,1
12,76,2012,7
12,100,2012,1
12,120,2012,2
12,124,2012,513
12,196,2012,4
12,203,2012,1
12,208,2012,9
12,222,2012,1
12,233,2012,2
12,246,2012,26
12,250,2012,1264
12,276,2012,2198
12,300,2012,1
12,348,2012,26
12,372,2012,54
12,380,2012,66
12,400,2012,1
12,410,2012,4
12,422,2012,4
12,426,2012,7
12,430,2012,1
12,434,2012,6
12,484,2012,1
12,504,2012,1
12,528,2012,29
12,554,2012,21
12,578,2012,42
12,586,2012,17
12,616,2012,2
12,642,2012,4
12,686,2012,9
12,703,2012,2
12,724,2012,49
12,729,2012,1
12,752,2012,66
12,756,2012,195
12,760,2012,17
12,788,2012,20
12,792,2012,2
12,804,2012,1
12,818,2012,4
12,826,2012,636
12,840,2012,216
12,887,2012,1
12,24,2013,1
12,32,2013,41
12,36,2013,10
12,40,2013,51
12,56,2013,28
12,70,2013,1
12,72,2013,1
12,76,2013,7
12,100,2013,1
12,120,2013,2
12,124,2013,443
12,196,2013,4
12,203,2013,1
12,208,2013,9
12,222,2013,1
12,233,2013,2
12,246,2013,20
12,250,2013,1333
12,276,2013,307
12,300,2013,16
12,348,2013,7
12,372,2013,194
12,380,2013,91
12,400,2013,2
12,410,2013,4
12,426,2013,8
12,430,2013,1
12,434,2013,6
12,442,2013,1
12,484,2013,1
12,504,2013,1
12,528,2013,32
12,554,2013,10
12,578,2013,34
12,586,2013,17
12,616,2013,3
12,642,2013,4
12,686,2013,9
12,703,2013,2
12,724,2013,39
12,729,2013,1
12,752,2013,62
12,756,2013,179
12,760,2013,9
12,788,2013,20
12,792,2013,2
12,804,2013,1
12,818,2013,4
12,826,2013,447
12,840,2013,189
12,887,2013,1
12,32,2014,41
12,36,2014,13
12,40,2014,51
12,56,2014,37
12,76,2014,7
12,124,2014,346
12,208,2014,9
12,246,2014,20
12,250,2014,1353
12,276,2014,301
12,300,2014,31
12,348,2014,10
12,372,2014,184
12,380,2014,113
12,410,2014,5
12,426,2014,7
12,528,2014,35
12,554,2014,9
12,578,2014,22
12,586,2014,17
12,642,2014,5
12,686,2014,9
12,724,2014,38
12,752,2014,74
12,756,2014,166
12,760,2014,9
12,788,2014,15
12,826,2014,379
12,840,2014,172
20,276,2003,7
20,752,2003,1
20,840,2003,2
20,276,2004,1
20,840,2004,2
20,276,2005,5
20,528,2005,1
20,840,2005,3
20,276,2006,4
20,528,2006,1
20,840,2006,5
20,276,2007,3
20,528,2007,1
20,840,2007,5
20,528,2008,1
20,840,2008,5
20,528,2009,1
20,840,2009,5
20,528,2010,1
20,840,2010,5
20,528,2011,1
20,840,2011,5
20,528,2012,1
20,840,2012,6
20,528,2013,1
20,840,2013,4
24,32,2003,13
24,36,2003,8
24,40,2003,54
24,56,2003,166
24,72,2003,784
24,76,2003,1952
24,100,2003,5
24,124,2003,517
24,140,2003,50
24,152,2003,6
24,170,2003,3
24,178,2003,3881
24,203,2003,21
24,204,2003,3
24,208,2003,31
24,218,2003,1
24,231,2003,4
24,246,2003,126
24,250,2003,1836
24,266,2003,132
24,276,2003,3288
24,300,2003,1
24,320,2003,1
24,348,2003,15
24,372,2003,230
24,380,2003,121
24,384,2003,5
24,404,2003,2
24,478,2003,1
24,484,2003,2
24,504,2003,9
24,516,2003,17814
24,528,2003,3570
24,554,2003,1
24,566,2003,13
24,578,2003,39
24,616,2003,3
24,620,2003,20
24,642,2003,2
24,686,2003,1
24,703,2003,19
24,706,2003,2
24,710,2003,5773
24,716,2003,506
24,724,2003,172
24,748,2003,95
24,752,2003,84
24,756,2003,2102
24,804,2003,33
24,818,2003,1
24,826,2003,3247
24,840,2003,208
24,887,2003,2
24,894,2003,158894
24,1003,2003,123714
24,32,2004,13
24,36,2004,3
24,40,2004,79
24,56,2004,134
24,72,2004,750
24,76,2004,2005
24,100,2004,7
24,124,2004,700
24,140,2004,33
24,152,2004,6
24,170,2004,3
24,178,2004,3632
24,203,2004,21
24,204,2004,3
24,208,2004,32
24,218,2004,1
24,231,2004,4
24,246,2004,140
24,250,2004,2146
24,266,2004,132
24,276,2004,3272
24,300,2004,1
24,324,2004,1
24,348,2004,17
24,372,2004,254
24,380,2004,135
24,384,2004,5
24,478,2004,1
24,484,2004,2
24,504,2004,2
24,508,2004,1
24,516,2004,12618
24,528,2004,3296
24,554,2004,1
24,566,2004,13
24,578,2004,109
24,616,2004,3
24,620,2004,20
24,642,2004,2
24,686,2004,1
24,703,2004,5
24,710,2004,5774
24,716,2004,212
24,724,2004,121
24,748,2004,95
24,752,2004,76
24,756,2004,2129
24,800,2004,1
24,804,2004,30
24,818,2004,2
24,826,2004,3349
24,840,2004,232
24,887,2004,2
24,894,2004,88842
24,1003,2004,98383
24,32,2005,13
24,36,2005,1
24,40,2005,94
24,56,2005,122
24,72,2005,847
24,76,2005,1751
24,100,2005,5
24,124,2005,892
24,140,2005,38
24,152,2005,6
24,170,2005,4
24,178,2005,2975
24,203,2005,21
24,204,2005,7
24,208,2005,32
24,218,2005,1
24,246,2005,154
24,250,2005,2470
24,266,2005,53
24,276,2005,3753
24,300,2005,1
24,348,2005,22
24,372,2005,279
24,380,2005,127
24,384,2005,4
24,484,2005,2
24,504,2005,2
24,508,2005,1
24,516,2005,4666
24,528,2005,3121
24,554,2005,2
24,566,2005,8
24,578,2005,127
24,616,2005,2
24,620,2005,15
24,642,2005,2
24,686,2005,1
24,703,2005,5
24,710,2005,5764
24,724,2005,76
24,748,2005,95
24,752,2005,74
24,756,2005,2221
24,804,2005,29
24,818,2005,1
24,826,2005,3445
24,840,2005,254
24,887,2005,2
24,894,2005,75468
24,1003,2005,106772
24,32,2006,15
24,36,2006,2
24,40,2006,112
24,56,2006,126
24,72,2006,858
24,76,2006,1674
24,100,2006,5
24,116,2006,1
24,120,2006,13
24,124,2006,836
24,140,2006,5
24,152,2006,6
24,170,2006,4
24,178,2006,2666
24,203,2006,21
24,204,2006,5
24,208,2006,30
24,218,2006,1
24,246,2006,160
24,250,2006,2594
24,266,2006,60
24,276,2006,2006
24,300,2006,1
24,324,2006,1
24,348,2006,22
24,372,2006,281
24,380,2006,123
24,384,2006,5
24,484,2006,3
24,498,2006,1
24,504,2006,2
24,516,2006,4738
24,528,2006,2969
24,554,2006,2
24,566,2006,8
24,578,2006,137
24,616,2006,2
24,620,2006,15
24,642,2006,2
24,686,2006,1
24,703,2006,2
24,710,2006,5759
24,724,2006,76
24,748,2006,95
24,752,2006,69
24,756,2006,2160
24,804,2006,30
24,818,2006,1
24,826,2006,3452
24,840,2006,372
24,887,2006,2
24,894,2006,42675
24,1003,2006,132295
24,32,2007,15
24,36,2007,11
24,40,2007,131
24,56,2007,133
24,68,2007,1
24,72,2007,640
24,76,2007,1669
24,100,2007,5
24,120,2007,16
24,124,2007,1085
24,140,2007,5
24,152,2007,6
24,170,2007,4
24,178,2007,2665
24,188,2007,2
24,203,2007,22
24,204,2007,5
24,208,2007,16
24,218,2007,2
24,246,2007,172
24,250,2007,2722
24,266,2007,64
24,276,2007,2408
24,300,2007,1
24,324,2007,1
24,348,2007,24
24,372,2007,365
24,380,2007,128
24,478,2007,1
24,484,2007,3
24,498,2007,1
24,504,2007,4
24,508,2007,1
24,516,2007,5705
24,528,2007,2791
24,554,2007,2
24,566,2007,8
24,578,2007,148
24,616,2007,2
24,620,2007,11
24,642,2007,2
24,643,2007,8
24,686,2007,1
24,703,2007,2
24,710,2007,5752
24,716,2007,26
24,724,2007,69
24,748,2007,95
24,752,2007,97
24,756,2007,1967
24,804,2007,30
24,818,2007,1
24,826,2007,3418
24,840,2007,253
24,887,2007,2
24,894,2007,40757
24,1003,2007,112680
24,32,2008,15
24,36,2008,10
24,40,2008,144
24,56,2008,128
24,68,2008,1
24,72,2008,487
24,76,2008,1666
24,100,2008,5
24,120,2008,17
24,124,2008,1080
24,140,2008,11
24,152,2008,6
24,170,2008,4
24,178,2008,2652
24,188,2008,2
24,203,2008,22
24,204,2008,5
24,208,2008,17
24,218,2008,2
24,246,2008,188
24,250,2008,2814
24,266,2008,69
24,276,2008,2463
24,300,2008,1
24,324,2008,1
24,348,2008,24
24,372,2008,363
24,380,2008,135
24,478,2008,2
24,484,2008,4
24,498,2008,1
24,504,2008,4
24,508,2008,1
24,516,2008,5916
24,528,2008,2663
24,554,2008,2
24,566,2008,8
24,578,2008,169
24,616,2008,2
24,620,2008,11
24,642,2008,2
24,643,2008,16
24,646,2008,3
24,686,2008,1
24,703,2008,2
24,710,2008,5751
24,716,2008,15
24,724,2008,68
24,748,2008,95
24,752,2008,102
24,756,2008,1843
24,792,2008,1
24,804,2008,30
24,818,2008,1
24,826,2008,3378
24,840,2008,248
24,887,2008,2
24,894,2008,27131
24,1003,2008,111589
24,12,2009,3
24,32,2009,14
24,36,2009,5
24,40,2009,158
24,56,2009,109
24,68,2009,1
24,72,2009,502
24,76,2009,1683
24,100,2009,5
24,120,2009,18
24,124,2009,1067
24,140,2009,11
24,170,2009,5
24,178,2009,813
24,188,2009,2
24,203,2009,23
24,204,2009,5
24,208,2009,16
24,218,2009,2
24,246,2009,192
24,250,2009,3009
24,266,2009,72
24,276,2009,3433
24,300,2009,1
24,324,2009,1
24,348,2009,19
24,372,2009,361
24,380,2009,126
24,478,2009,2
24,484,2009,4
24,498,2009,1
24,504,2009,3
24,508,2009,6
24,516,2009,5924
24,528,2009,2492
24,554,2009,2
24,566,2009,8
24,578,2009,165
24,616,2009,2
24,620,2009,9
24,642,2009,2
24,643,2009,15
24,646,2009,3
24,686,2009,1
24,703,2009,2
24,710,2009,5758
24,716,2009,7
24,724,2009,55
24,748,2009,95
24,752,2009,107
24,756,2009,1644
24,792,2009,1
24,804,2009,30
24,818,2009,1
24,826,2009,3073
24,840,2009,250
24,894,2009,25329
24,1003,2009,84374
24,12,2010,4
24,32,2010,14
24,36,2010,3
24,40,2010,173
24,56,2010,117
24,68,2010,1
24,72,2010,512
24,76,2010,1686
24,100,2010,5
24,120,2010,19
24,124,2010,1030
24,140,2010,11
24,170,2010,5
24,178,2010,828
24,188,2010,2
24,203,2010,23
24,204,2010,5
24,208,2010,9
24,218,2010,2
24,246,2010,206
24,250,2010,3097
24,266,2010,71
24,276,2010,3321
24,324,2010,1
24,348,2010,17
24,372,2010,355
24,380,2010,95
24,478,2010,2
24,484,2010,3
24,498,2010,1
24,504,2010,3
24,508,2010,6
24,516,2010,5904
24,528,2010,1930
24,554,2010,2
24,566,2010,7
24,578,2010,168
24,616,2010,1
24,620,2010,4
24,642,2010,2
24,643,2010,18
24,646,2010,3
24,686,2010,1
24,703,2010,1
24,710,2010,5808
24,716,2010,4
24,724,2010,29
24,748,2010,95
24,752,2010,108
24,756,2010,1440
24,792,2010,1
24,804,2010,31
24,818,2010,1
24,826,2010,2590
24,840,2010,201
24,894,2010,25265
24,1003,2010,79617
24,12,2011,4
24,32,2011,13
24,36,2011,3
24,40,2011,179
24,56,2011,120
24,68,2011,1
24,72,2011,497
24,76,2011,1686
24,100,2011,5
24,120,2011,12
24,124,2011,893
24,140,2011,7
24,170,2011,5
24,178,2011,918
24,188,2011,2
24,203,2011,23
24,204,2011,5
24,208,2011,9
24,218,2011,2
24,246,2011,231
24,250,2011,3162
24,266,2011,70
24,276,2011,3118
24,324,2011,1
24,348,2011,17
24,372,2011,268
24,380,2011,74
24,384,2011,5
24,410,2011,2
24,478,2011,1
24,484,2011,3
24,498,2011,1
24,508,2011,6
24,516,2011,4322
24,528,2011,1641
24,554,2011,2
24,566,2011,7
24,578,2011,165
24,616,2011,1
24,620,2011,3
24,643,2011,18
24,646,2011,3
24,686,2011,1
24,703,2011,1
24,710,2011,5808
24,716,2011,4
24,724,2011,19
24,748,2011,95
24,752,2011,102
24,756,2011,1268
24,792,2011,1
24,804,2011,31
24,818,2011,1
24,826,2011,2021
24,840,2011,163
24,894,2011,23500
24,1003,2011,78144
24,12,2012,4
24,32,2012,13
24,36,2012,2
24,40,2012,173
24,56,2012,101
24,68,2012,1
24,76,2012,1684
24,100,2012,1
24,120,2012,12
24,124,2012,753
24,140,2012,9
24,170,2012,5
24,178,2012,322
24,188,2012,2
24,203,2012,23
24,204,2012,1
24,208,2012,5
24,218,2012,2
24,246,2012,223
24,250,2012,3258
24,266,2012,70
24,276,2012,3041
24,324,2012,1
24,348,2012,14
24,356,2012,1
24,372,2012,139
24,380,2012,54
24,384,2012,5
24,410,2012,3
24,484,2012,3
24,498,2012,1
24,508,2012,3
24,528,2012,722
24,554,2012,1
24,566,2012,7
24,578,2012,165
24,620,2012,3
24,643,2012,11
24,646,2012,4
24,686,2012,1
24,703,2012,1
24,710,2012,5805
24,716,2012,4
24,724,2012,17
24,748,2012,12
24,752,2012,80
24,756,2012,1176
24,804,2012,29
24,818,2012,1
24,826,2012,1156
24,840,2012,134
24,12,2013,4
24,32,2013,13
24,36,2013,2
24,40,2013,157
24,56,2013,67
24,68,2013,1
24,76,2013,1062
24,120,2013,12
24,124,2013,650
24,140,2013,9
24,170,2013,5
24,178,2013,326
24,188,2013,2
24,203,2013,22
24,208,2013,2
24,218,2013,2
24,246,2013,216
24,250,2013,3349
24,266,2013,70
24,276,2013,850
24,324,2013,1
24,348,2013,5
24,356,2013,1
24,372,2013,265
24,380,2013,47
24,384,2013,5
24,410,2013,3
24,442,2013,14
24,484,2013,3
24,498,2013,1
24,508,2013,3
24,528,2013,485
24,554,2013,1
24,578,2013,146
24,620,2013,2
24,642,2013,2
24,646,2013,5
24,686,2013,1
24,703,2013,1
24,716,2013,4
24,724,2013,12
24,748,2013,12
24,752,2013,76
24,756,2013,1055
24,804,2013,30
24,818,2013,1
24,826,2013,601
24,840,2013,125
24,1003,2013,558
24,32,2014,13
24,40,2014,157
24,56,2014,63
24,76,2014,1070
24,120,2014,12
24,124,2014,445
24,140,2014,15
24,178,2014,467
24,203,2014,18
24,246,2014,180
24,250,2014,3338
24,266,2014,5
24,276,2014,800
24,348,2014,5
24,372,2014,244
24,380,2014,36
24,384,2014,5
24,442,2014,13
24,528,2014,359
24,578,2014,76
24,646,2014,6
24,724,2014,12
24,748,2014,8
24,752,2014,70
24,756,2014,975
24,804,2014,30
24,826,2014,374
24,840,2014,122
24,1003,2014,558
28,124,2003,5
28,124,2004,7
28,276,2004,6
28,124,2005,13
28,124,2006,18
28,276,2006,1
28,124,2007,24
28,276,2007,1
28,124,2008,25
28,276,2008,1
28,124,2009,27
28,276,2009,1
28,124,2010,28
28,276,2010,1
28,840,2010,1
28,124,2011,27
28,276,2011,1
28,826,2011,1
28,840,2011,3
28,124,2012,40
28,276,2012,1
28,826,2012,1
28,840,2012,3
28,124,2013,45
28,826,2013,1
28,840,2013,3
28,124,2014,48
31,36,2003,2
31,40,2003,42
31,51,2003,239250
31,56,2003,3
31,100,2003,2
31,112,2003,27
31,124,2003,258
31,203,2003,30
31,208,2003,84
31,246,2003,31
31,250,2003,460
31,265,2003,11
31,276,2003,8330
31,300,2003,6
31,348,2003,2
31,372,2003,14
31,380,2003,7
31,440,2003,1
31,528,2003,1491
31,578,2003,63
31,616,2003,1
31,642,2003,4
31,643,2003,263
31,703,2003,1
31,724,2003,48
31,752,2003,111
31,756,2003,9
31,795,2003,132
31,804,2003,237
31,826,2003,17
31,840,2003,2312
31,860,2003,6
31,36,2004,2
31,40,2004,68
31,51,2004,235101
31,56,2004,33
31,100,2004,2
31,112,2004,27
31,124,2004,376
31,152,2004,2
31,203,2004,26
31,208,2004,104
31,246,2004,51
31,250,2004,684
31,265,2004,11
31,276,2004,9150
31,300,2004,6
31,348,2004,2
31,372,2004,22
31,380,2004,9
31,440,2004,3
31,528,2004,1631
31,578,2004,67
31,642,2004,4
31,643,2004,28
31,724,2004,49
31,752,2004,197
31,756,2004,22
31,795,2004,129
31,804,2004,197
31,826,2004,20
31,840,2004,2559
31,860,2004,7
31,36,2005,2
31,40,2005,95
31,51,2005,219324
31,56,2005,46
31,100,2005,2
31,112,2005,29
31,124,2005,585
31,152,2005,4
31,203,2005,26
31,208,2005,110
31,246,2005,51
31,250,2005,1068
31,265,2005,7
31,276,2005,6668
31,300,2005,6
31,348,2005,4
31,372,2005,23
31,380,2005,19
31,440,2005,3
31,528,2005,2142
31,578,2005,72
31,616,2005,3
31,642,2005,4
31,643,2005,19
31,724,2005,44
31,752,2005,326
31,756,2005,29
31,795,2005,30
31,804,2005,195
31,826,2005,29
31,840,2005,2703
31,860,2005,7
31,36,2006,2
31,40,2006,135
31,51,2006,113224
31,56,2006,45
31,100,2006,2
31,112,2006,29
31,124,2006,652
31,152,2006,2
31,203,2006,24
31,208,2006,114
31,246,2006,55
31,250,2006,1210
31,265,2006,4
31,276,2006,3628
31,300,2006,12
31,348,2006,5
31,372,2006,26
31,380,2006,19
31,440,2006,3
31,498,2006,3
31,528,2006,2375
31,578,2006,74
31,616,2006,7
31,642,2006,4
31,643,2006,19
31,724,2006,42
31,752,2006,389
31,756,2006,44
31,792,2006,3
31,795,2006,28
31,804,2006,180
31,826,2006,35
31,840,2006,3674
31,36,2007,4
31,40,2007,208
31,51,2007,3815
31,56,2007,38
31,100,2007,3
31,112,2007,28
31,124,2007,727
31,152,2007,2
31,203,2007,26
31,208,2007,115
31,218,2007,2
31,246,2007,55
31,250,2007,1439
31,265,2007,3
31,276,2007,4507
31,300,2007,13
31,348,2007,5
31,372,2007,29
31,380,2007,34
31,428,2007,4
31,440,2007,3
31,498,2007,4
31,528,2007,2299
31,578,2007,53
31,616,2007,10
31,642,2007,4
31,643,2007,23
31,724,2007,47
31,752,2007,597
31,756,2007,49
31,792,2007,5
31,795,2007,28
31,804,2007,184
31,826,2007,45
31,840,2007,1508
31,36,2008,4
31,40,2008,290
31,51,2008,3082
31,56,2008,27
31,100,2008,3
31,112,2008,28
31,124,2008,719
31,152,2008,2
31,203,2008,25
31,208,2008,127
31,218,2008,2
31,246,2008,52
31,250,2008,1745
31,265,2008,3
31,276,2008,5315
31,300,2008,13
31,348,2008,5
31,372,2008,33
31,380,2008,35
31,428,2008,4
31,440,2008,3
31,498,2008,8
31,528,2008,2152
31,578,2008,72
31,616,2008,10
31,643,2008,33
31,724,2008,36
31,752,2008,670
31,756,2008,56
31,792,2008,2
31,795,2008,25
31,804,2008,182
31,826,2008,50
31,840,2008,1501
31,860,2008,5
31,36,2009,4
31,40,2009,320
31,51,2009,2681
31,56,2009,27
31,100,2009,3
31,112,2009,26
31,124,2009,723
31,203,2009,24
31,208,2009,128
31,218,2009,2
31,246,2009,52
31,250,2009,2094
31,265,2009,3
31,276,2009,6063
31,300,2009,13
31,348,2009,5
31,372,2009,31
31,380,2009,41
31,428,2009,4
31,440,2009,3
31,498,2009,9
31,528,2009,1986
31,578,2009,67
31,616,2009,10
31,643,2009,31
31,724,2009,36
31,752,2009,724
31,756,2009,68
31,795,2009,23
31,804,2009,179
31,826,2009,54
31,840,2009,1500
31,860,2009,5
31,36,2010,3
31,40,2010,381
31,51,2010,2347
31,56,2010,26
31,100,2010,3
31,112,2010,25
31,124,2010,714
31,203,2010,24
31,208,2010,130
31,218,2010,2
31,246,2010,53
31,250,2010,2239
31,265,2010,2
31,276,2010,6326
31,300,2010,13
31,348,2010,5
31,372,2010,26
31,380,2010,41
31,428,2010,4
31,440,2010,3
31,498,2010,10
31,528,2010,1887
31,578,2010,68
31,616,2010,10
31,643,2010,17
31,724,2010,34
31,752,2010,781
31,756,2010,64
31,795,2010,24
31,804,2010,175
31,826,2010,75
31,840,2010,1236
31,860,2010,5
31,36,2011,3
31,40,2011,407
31,51,2011,1928
31,56,2011,29
31,100,2011,3
31,112,2011,25
31,124,2011,683
31,203,2011,24
31,208,2011,114
31,218,2011,2
31,246,2011,42
31,250,2011,2445
31,265,2011,1
31,276,2011,6368
31,300,2011,13
31,348,2011,5
31,372,2011,25
31,380,2011,58
31,428,2011,4
31,440,2011,3
31,498,2011,10
31,528,2011,1813
31,578,2011,54
31,616,2011,11
31,643,2011,19
31,724,2011,34
31,752,2011,830
31,756,2011,67
31,795,2011,23
31,804,2011,172
31,826,2011,79
31,840,2011,865
31,860,2011,3
31,36,2012,3
31,40,2012,418
31,51,2012,1716
31,56,2012,20
31,100,2012,1
31,112,2012,18
31,124,2012,598
31,203,2012,23
31,208,2012,98
31,218,2012,2
31,246,2012,44
31,250,2012,2567
31,265,2012,2
31,276,2012,6575
31,300,2012,9
31,348,2012,4
31,372,2012,19
31,380,2012,67
31,428,2012,5
31,440,2012,3
31,498,2012,10
31,528,2012,1436
31,578,2012,51
31,616,2012,11
31,643,2012,19
31,724,2012,40
31,752,2012,834
31,756,2012,67
31,792,2012,3
31,795,2012,22
31,804,2012,181
31,826,2012,86
31,840,2012,582
31,860,2012,3
31,36,2013,2
31,40,2013,425
31,51,2013,1607
31,56,2013,36
31,100,2013,1
31,112,2013,16
31,124,2013,550
31,203,2013,25
31,208,2013,92
31,218,2013,2
31,246,2013,39
31,250,2013,2709
31,265,2013,2
31,276,2013,2082
31,300,2013,9
31,348,2013,10
31,372,2013,19
31,380,2013,69
31,428,2013,5
31,440,2013,3
31,442,2013,12
31,498,2013,9
31,528,2013,1260
31,578,2013,50
31,616,2013,11
31,643,2013,14
31,724,2013,40
31,752,2013,889
31,756,2013,65
31,792,2013,2
31,795,2013,21
31,804,2013,184
31,818,2013,1
31,826,2013,86
31,840,2013,464
31,860,2013,3
31,40,2014,425
31,51,2014,1554
31,56,2014,32
31,112,2014,15
31,124,2014,455
31,203,2014,27
31,208,2014,76
31,246,2014,18
31,250,2014,2771
31,276,2014,2167
31,300,2014,10
31,348,2014,12
31,372,2014,12
31,380,2014,69
31,428,2014,5
31,442,2014,14
31,498,2014,9
31,528,2014,1136
31,578,2014,46
31,616,2014,11
31,643,2014,11
31,724,2014,38
31,752,2014,856
31,756,2014,74
31,792,2014,5
31,795,2014,15
31,804,2014,176
31,826,2014,86
31,840,2014,384
32,68,2003,2
32,76,2003,11
32,124,2003,196
32,276,2003,53
32,372,2003,1
32,620,2003,2
32,724,2003,434
32,752,2003,10
32,756,2003,2
32,840,2003,73
32,76,2004,7
32,124,2004,226
32,276,2004,29
32,372,2004,1
32,528,2004,1
32,591,2004,1
32,620,2004,2
32,724,2004,434
32,752,2004,6
32,756,2004,2
32,840,2004,87
32,76,2005,13
32,124,2005,297
32,276,2005,12
32,372,2005,1
32,528,2005,1
32,591,2005,1
32,620,2005,2
32,724,2005,434
32,752,2005,4
32,756,2005,2
32,840,2005,89
32,76,2006,11
32,124,2006,271
32,276,2006,28
32,372,2006,1
32,528,2006,1
32,591,2006,1
32,620,2006,2
32,724,2006,434
32,752,2006,4
32,756,2006,2
32,840,2006,139
32,76,2007,11
32,124,2007,421
32,188,2007,2
32,250,2007,5
32,276,2007,145
32,372,2007,1
32,528,2007,1
32,591,2007,1
32,620,2007,2
32,724,2007,434
32,752,2007,4
32,756,2007,1
32,840,2007,143
32,76,2008,11
32,124,2008,410
32,188,2008,2
32,218,2008,1
32,250,2008,5
32,276,2008,24
32,372,2008,1
32,528,2008,1
32,591,2008,1
32,620,2008,2
32,724,2008,434
32,752,2008,4
32,756,2008,1
32,840,2008,150
32,36,2009,1
32,76,2009,11
32,124,2009,394
32,188,2009,2
32,218,2009,3
32,250,2009,6
32,276,2009,31
32,372,2009,1
32,528,2009,1
32,591,2009,1
32,752,2009,4
32,756,2009,1
32,840,2009,152
32,36,2010,1
32,76,2010,11
32,124,2010,363
32,188,2010,2
32,218,2010,3
32,276,2010,32
32,372,2010,1
32,528,2010,1
32,591,2010,1
32,752,2010,4
32,840,2010,138
32,36,2011,1
32,76,2011,11
32,124,2011,312
32,152,2011,1
32,188,2011,2
32,218,2011,2
32,250,2011,5
32,276,2011,36
32,372,2011,1
32,528,2011,1
32,591,2011,1
32,752,2011,2
32,826,2011,1
32,840,2011,142
32,36,2012,1
32,76,2012,11
32,124,2012,258
32,152,2012,1
32,188,2012,2
32,218,2012,2
32,250,2012,5
32,276,2012,38
