ID,Country,Year,Wat_N_p,Wat_R_p,Wat_U_p,San_N_p,San_R_p,San_U_p,,P_Wat_U_p,P_Wat_R_p,P_Wat_N_p,P_San_U_p,P_San_R_p,P_San_N_p
104,Myanmar,2004,0,0,0,0,0,1.73227,,0,0,0,0,0,161013
104,Myanmar,2005,0,0,0,0,0,1.92834,,0,0,0,0,0,164864
104,Myanmar,2006,0,0,0,0,0,2.08997,,0,0,0,0,0,202826
104,Myanmar,2007,0,0,0,0,0,1.69744,,0,0,0,0,0,191313
104,Myanmar,2008,0,0,0,0,0,1.778,,0,0,0,0,0,184413
104,Myanmar,2009,0,0,0,0,5.27101,3.95554,,0,0,0,0,406669,406669
104,Myanmar,2010,0,0,0,0,5.24212,3.97669,,0,0,0,0,415670,415670
104,Myanmar,2011,0,0,0,0,5.34862,4.04845,,0,0,0,0,414626,414626
104,Myanmar,2012,0,0,0,0,5.38874,4.015,,0,0,0,0,415371,415371
104,Myanmar,2013,0,0,0,0,5.21581,4.14459,,0,0,0,0,479606,479606
104,Myanmar,2014,0,0,0,0,4.35211,3.36177,,0,0,0,0,478976,478976
516,Namibia,2000,0,0,0.2432,0,0,0.02082,,0,0,27263,0,0,2308
516,Namibia,2001,0,0,0.27534,0,0,0.0207,,0,0,30885,0,0,2297
516,Namibia,2002,0,0,0.20622,0,0,0.01255,,0,0,21651,0,0,1302
516,Namibia,2003,0,0,0.20917,0,0,0.01384,,0,0,19800,0,0,1293
516,Namibia,2004,0,0,0.15687,0,0,0.01414,,0,0,14773,0,0,1314
516,Namibia,2005,0,0,0.0612,0,0,0.01434,,0,0,5307,0,0,1226
516,Namibia,2006,0,0,0.05561,0,0,0.01239,,0,0,5462,0,0,1202
516,Namibia,2007,0,0,0.05731,0,0,0.01001,,0,0,6525,0,0,1128
516,Namibia,2008,0,0,0.06483,0,0,0.0095,,0,0,6799,0,0,985
516,Namibia,2009,0,0,0.0689,0,0,0.00896,,0,0,7163,0,0,921
516,Namibia,2010,0,0,0.06864,0,0,0.00973,,0,0,7254,0,0,1017
516,Namibia,2011,0,0,0.05906,0,0,0.01048,,0,0,6049,0,0,1073
516,Namibia,2012,0,0,0.01746,0,0,0.01061,,0,0,1806,0,0,1098
516,Namibia,2013,0,0,0.02015,0,0,0.00988,,0,0,2332,0,0,1143
516,Namibia,2014,0,0,0.01232,0,0,0.00867,,0,0,1755,0,0,1235
520,Nauru,2000,0,0,0,0,0,0.00003,,0,0,0,0,0,3
520,Nauru,2001,0,0,0,0,0,0,,0,0,0,0,0,0
520,Nauru,2002,0,0,0,0,0,0,,0,0,0,0,0,0
520,Nauru,2003,0,0,0,0,0,0.00003,,0,0,0,0,0,3
520,Nauru,2004,0,0,0,0,0,0,,0,0,0,0,0,0
520,Nauru,2005,0,0,0,0,0,0,,0,0,0,0,0,0
520,Nauru,2006,0,0,0,0,0,0.00003,,0,0,0,0,0,3
520,Nauru,2007,0,0,0,0,0,0.00003,,0,0,0,0,0,3
520,Nauru,2008,0,0,0,0,0,0.00003,,0,0,0,0,0,3
520,Nauru,2009,0,0,0,0,0,0,,0,0,0,0,0,0
520,Nauru,2010,0,0,0,0,0,0,,0,0,0,0,0,0
520,Nauru,2011,0,0,0,0,0,0,,0,0,0,0,0,0
520,Nauru,2012,0,0,0,0,0,0,,0,0,0,0,0,0
520,Nauru,2013,0,0,0,0,0,0,,0,0,0,0,0,0
520,Nauru,2014,0,0,0,0,0,0,,0,0,0,0,0,0
524,Nepal,2000,0,0,1.15284,0,0,0.00212,,0,0,129237,0,0,235
524,Nepal,2001,0,0,1.16737,0,0,0.00276,,0,0,130945,0,0,306
524,Nepal,2002,0,0,1.26144,0,0,0.00869,,0,0,132436,0,0,902
524,Nepal,2003,0,0,1.30643,0,0,0.01317,,0,0,123667,0,0,1231
524,Nepal,2004,0,0,1.32658,0,0,0.01523,,0,0,124928,0,0,1416
524,Nepal,2005,0,0,1.45806,0,0,0.02415,,0,0,126436,0,0,2065
524,Nepal,2006,0,0,1.30505,0,0,0.02728,,0,0,128175,0,0,2647
524,Nepal,2007,0,0,1.14775,0,0,0.02985,,0,0,130681,0,0,3364
524,Nepal,2008,0,0,1.19032,0,0,0.04039,,0,0,124832,0,0,4189
524,Nepal,2009,0,0,1.04327,0,0,0.04968,,0,0,108461,0,0,5108
524,Nepal,2010,0,0,0.84982,0,0,0.05634,,0,0,89808,0,0,5889
524,Nepal,2011,0,0,0.70941,0,0,0.06692,,0,0,72654,0,0,6854
524,Nepal,2012,0,0,0.54386,0,0,0.07358,,0,0,56264,0,0,7612
524,Nepal,2013,0,0,0.40016,0,0,0.07008,,0,0,46305,0,0,8110
524,Nepal,2014,0,0,0.27009,0,0,0.05988,,0,0,38480,0,0,8532
528,Netherlands,2000,0,0,1.25691,0,0,0.00014,,0,0,140904,0,0,15
528,Netherlands,2001,0,0,1.31351,0,0,0.00004,,0,0,147337,0,0,4
528,Netherlands,2002,0,0,1.37007,0,0,0.00029,,0,0,143841,0,0,30
528,Netherlands,2003,0,0,1.44689,0,0,0.00047,,0,0,136963,0,0,44
528,Netherlands,2004,0,0,1.32216,0,0,0.00052,,0,0,124512,0,0,48
528,Netherlands,2005,0,0,1.32721,0,0,0.00186,,0,0,115089,0,0,159
528,Netherlands,2006,0,0,0.98939,0,0,0.0004,,0,0,97173,0,0,39
528,Netherlands,2007,0,0,0.7294,0,0,0.00038,,0,0,83048,0,0,43
528,Netherlands,2008,0,0,0.70537,0,0,0.00044,,0,0,73974,0,0,46
528,Netherlands,2009,0,0,0.69383,0,0,0.00043,,0,0,72133,0,0,44
528,Netherlands,2010,0,0,0.67095,0,0,0.00051,,0,0,70906,0,0,53
528,Netherlands,2011,0,0,0.6855,0,0,0.00062,,0,0,70205,0,0,64
528,Netherlands,2012,0,0,0.65365,0,0,0.00069,,0,0,67622,0,0,71
528,Netherlands,2013,0,0,0.60833,0,0,0.00055,,0,0,70394,0,0,64
528,Netherlands,2014,0,0,0.54056,0,0,0.00044,,0,0,77015,0,0,63
540,New Caledonia,2000,0,0,0,0,0,0,,0,0,0,0,0,0
540,New Caledonia,2001,0,0,0,0,0,0,,0,0,0,0,0,0
540,New Caledonia,2002,0,0,0,0,0,0,,0,0,0,0,0,0
540,New Caledonia,2003,0,0,0,0,0,0,,0,0,0,0,0,0
540,New Caledonia,2004,0,0,0,0,0,0,,0,0,0,0,0,0
540,New Caledonia,2005,0,0,0,0,0,0,,0,0,0,0,0,0
540,New Caledonia,2006,0,0,0,0,0,0,,0,0,0,0,0,0
540,New Caledonia,2007,0,0,0,0,0,0,,0,0,0,0,0,0
540,New Caledonia,2008,0,0,0,0,0,0,,0,0,0,0,0,0
540,New Caledonia,2009,0,0,0,0,0,0,,0,0,0,0,0,0
540,New Caledonia,2010,0,0,0,0,0,0,,0,0,0,0,0,0
540,New Caledonia,2011,0,0,0,0,0,0,,0,0,0,0,0,0
540,New Caledonia,2012,0,0,0,0,0,0,,0,0,0,0,0,0
540,New Caledonia,2013,0,0,0,0,0,0,,0,0,0,0,0,0
540,New Caledonia,2014,0,0,0,0,0,0,,0,0,0,0,0,0
554,New Zealand,2000,0,0,0.03752,0,0,0,,0,0,4206,0,0,0
554,New Zealand,2001,0,0,0.03693,0,0,0,,0,0,4142,0,0,0
554,New Zealand,2002,0,0,0.04486,0,0,0.00002,,0,0,4710,0,0,2
554,New Zealand,2003,0,0,0.05201,0,0,0.00001,,0,0,4923,0,0,1
554,New Zealand,2004,0,0,0.05207,0,0,0.00003,,0,0,4904,0,0,3
554,New Zealand,2005,0,0,0.05985,0,0,0.00005,,0,0,5190,0,0,4
554,New Zealand,2006,0,0,0.04919,0,0,0.00008,,0,0,4831,0,0,8
554,New Zealand,2007,0,0,0.01593,0,0,0.00012,,0,0,1814,0,0,13
554,New Zealand,2008,0,0,0.01862,0,0,0.0001,,0,0,1953,0,0,10
554,New Zealand,2009,0,0,0.0277,0,0,0.0001,,0,0,2880,0,0,10
554,New Zealand,2010,0,0,0.02074,0,0,0.00014,,0,0,2192,0,0,15
554,New Zealand,2011,0,0,0.01818,0,0,0.00018,,0,0,1862,0,0,18
554,New Zealand,2012,0,0,0.01462,0,0,0.00019,,0,0,1513,0,0,20
554,New Zealand,2013,0,0,0.01171,0,0,0.00015,,0,0,1355,0,0,17
554,New Zealand,2014,0,0,0.00812,0,0,0.0001,,0,0,1157,0,0,14
558,Nicaragua,2000,0,0,0.00296,0,0,0.04574,,0,0,332,0,0,5071
558,Nicaragua,2001,0,0,0.0029,0,0,0.03964,,0,0,325,0,0,4399
558,Nicaragua,2002,0,0,0.0031,0,0,0.03903,,0,0,325,0,0,4050
558,Nicaragua,2003,0,0,0.00317,0,0,0.04262,,0,0,300,0,0,3983
558,Nicaragua,2004,0,0,0.0031,0,0,0.01959,,0,0,292,0,0,1821
558,Nicaragua,2005,0,0,0.00262,0,0,0.01711,,0,0,227,0,0,1463
558,Nicaragua,2006,0,0,0.00203,0,0,0.01884,,0,0,199,0,0,1828
558,Nicaragua,2007,0,0,0.00162,0,0,0.01686,,0,0,184,0,0,1900
558,Nicaragua,2008,0,0,0.0014,0,0,0.01482,,0,0,147,0,0,1537
558,Nicaragua,2009,0,0,0.00115,0,0,0.01438,,0,0,120,0,0,1478
558,Nicaragua,2010,0,0,0.00061,0,0,0.01369,,0,0,64,0,0,1431
558,Nicaragua,2011,0,0,0.00084,0,0,0.01433,,0,0,86,0,0,1468
558,Nicaragua,2012,0,0,0.00125,0,0,0.0148,,0,0,129,0,0,1531
558,Nicaragua,2013,0,0,0.00163,0,0,0.01329,,0,0,189,0,0,1538
558,Nicaragua,2014,0,0,0.00192,0,0,0.01105,,0,0,273,0,0,1575
562,Niger,2000,0,0,0.00052,0,0,0.00445,,0,0,58,0,0,493
562,Niger,2001,0,0,0.00074,0,0,0.00435,,0,0,83,0,0,483
562,Niger,2002,0,0,0.00282,0,0,0.00804,,0,0,296,0,0,834
562,Niger,2003,0,0,0.00347,0,0,0.00779,,0,0,328,0,0,728
562,Niger,2004,0,0,0.00365,0,0,0.00741,,0,0,344,0,0,689
562,Niger,2005,0,0,0.00347,0,0,0.00766,,0,0,301,0,0,655
562,Niger,2006,0,0,0.00323,0,0,0.00843,,0,0,317,0,0,818
562,Niger,2007,0,0,0.0028,0,0,0.00734,,0,0,319,0,0,827
562,Niger,2008,0,0,0.00305,0,0,0.00767,,0,0,320,0,0,796
562,Niger,2009,0,0,0.00313,0,0,0.008,,0,0,325,0,0,822
562,Niger,2010,0,0,0.00297,0,0,0.00768,,0,0,314,0,0,803
562,Niger,2011,0,0,0.00295,0,0,0.008,,0,0,302,0,0,819
562,Niger,2012,0,0,0.48824,0,0,0.00804,,0,0,50510,0,0,832
562,Niger,2013,0,0,0.4983,0,0,0.0059,,0,0,57661,0,0,683
562,Niger,2014,0,0,0.54622,0,0,0.005,,0,0,77821,0,0,712
566,Nigeria,2000,0,0,0.06219,0,0,0.05179,,0,0,6972,0,0,5742
566,Nigeria,2001,0,0,0.06419,0,0,0.05483,,0,0,7200,0,0,6084
566,Nigeria,2002,0,0,0.07006,0,0,0.23681,,0,0,7355,0,0,24572
566,Nigeria,2003,0,0,0.09688,0,0,0.26139,,0,0,9171,0,0,24428
566,Nigeria,2004,0,0,0.08914,0,0,0.25702,,0,0,8395,0,0,23890
566,Nigeria,2005,0,0,0.10401,0,0,0.25882,,0,0,9019,0,0,22128
566,Nigeria,2006,0,0,0.08927,0,0,0.13656,,0,0,8768,0,0,13253
566,Nigeria,2007,0,0,0.0743,0,0,0.12336,,0,0,8460,0,0,13904
566,Nigeria,2008,0,0,0.09654,0,0,0.13661,,0,0,10124,0,0,14169
566,Nigeria,2009,0,0,0.08779,0,0,0.15182,,0,0,9127,0,0,15609
566,Nigeria,2010,0,0,0.08277,0,0,0.14965,,0,0,8747,0,0,15642
566,Nigeria,2011,0,0,0.08598,0,0,0.16737,,0,0,8806,0,0,17141
566,Nigeria,2012,0,0,0.03049,0,0,0.17419,,0,0,3154,0,0,18021
566,Nigeria,2013,0,0,0.01464,0,0,0.26941,,0,0,1694,0,0,31176
566,Nigeria,2014,0,0,0.00854,0,0,0.63775,,0,0,1217,0,0,90865
570,Niue,2000,0,0,0,0,0,0,,0,0,0,0,0,0
570,Niue,2001,0,0,0,0,0,0,,0,0,0,0,0,0
570,Niue,2002,0,0,0,0,0,0,,0,0,0,0,0,0
570,Niue,2003,0,0,0,0,0,0,,0,0,0,0,0,0
570,Niue,2004,0,0,0,0,0,0,,0,0,0,0,0,0
570,Niue,2005,0,0,0,0,0,0,,0,0,0,0,0,0
570,Niue,2006,0,0,0,0,0,0,,0,0,0,0,0,0
570,Niue,2007,0,0,0,0,0,0,,0,0,0,0,0,0
570,Niue,2008,0,0,0,0,0,0,,0,0,0,0,0,0
570,Niue,2009,0,0,0,0,0,0,,0,0,0,0,0,0
570,Niue,2010,0,0,0,0,0,0,,0,0,0,0,0,0
570,Niue,2011,0,0,0,0,0,0.00007,,0,0,0,0,0,7
570,Niue,2012,0,0,0,0,0,0.0001,,0,0,0,0,0,10
570,Niue,2013,0,0,0,0,0,0.00012,,0,0,0,0,0,14
570,Niue,2014,0,0,0,0,0,0.00013,,0,0,0,0,0,18
1011,Norfolk Island,2000,0,0,0,0,0,0,,0,0,0,0,0,0
1011,Norfolk Island,2001,0,0,0,0,0,0,,0,0,0,0,0,0
1011,Norfolk Island,2002,0,0,0,0,0,0,,0,0,0,0,0,0
1011,Norfolk Island,2003,0,0,0,0,0,0,,0,0,0,0,0,0
1011,Norfolk Island,2004,0,0,0,0,0,0,,0,0,0,0,0,0
1011,Norfolk Island,2005,0,0,0,0,0,0,,0,0,0,0,0,0
1011,Norfolk Island,2006,0,0,0,0,0,0,,0,0,0,0,0,0
1011,Norfolk Island,2007,0,0,0,0,0,0,,0,0,0,0,0,0
1011,Norfolk Island,2008,0,0,0,0,0,0,,0,0,0,0,0,0
1011,Norfolk Island,2009,0,0,0,0,0,0,,0,0,0,0,0,0
1011,Norfolk Island,2010,0,0,0,0,0,0,,0,0,0,0,0,0
1011,Norfolk Island,2011,0,0,0,0,0,0,,0,0,0,0,0,0
1011,Norfolk Island,2012,0,0,0,0,0,0,,0,0,0,0,0,0
1011,Norfolk Island,2013,0,0,0,0,0,0,,0,0,0,0,0,0
1011,Norfolk Island,2014,0,0,0,0,0,0,,0,0,0,0,0,0
578,Norway,2000,0,0,0.40538,0,0,0.00004,,0,0,45444,0,0,4
578,Norway,2001,0,0,0.42785,0,0,0.00003,,0,0,47992,0,0,3
578,Norway,2002,0,0,0.46259,0,0,0.00005,,0,0,48566,0,0,5
578,Norway,2003,0,0,0.40877,0,0,0.00006,,0,0,38694,0,0,6
578,Norway,2004,0,0,0.43371,0,0,0.00005,,0,0,40844,0,0,5
578,Norway,2005,0,0,0.47361,0,0,0.00018,,0,0,41069,0,0,15
578,Norway,2006,0,0,0.42889,0,0,0.00004,,0,0,42123,0,0,4
578,Norway,2007,0,0,0.29221,0,0,0.00003,,0,0,33271,0,0,3
578,Norway,2008,0,0,0.3308,0,0,0.00004,,0,0,34692,0,0,4
578,Norway,2009,0,0,0.34625,0,0,0.00004,,0,0,35997,0,0,4
578,Norway,2010,0,0,0.36184,0,0,0.00007,,0,0,38239,0,0,7
578,Norway,2011,0,0,0.37664,0,0,0.00007,,0,0,38573,0,0,7
578,Norway,2012,0,0,0.3929,0,0,0.00009,,0,0,40647,0,0,9
578,Norway,2013,0,0,0.37757,0,0,0.00011,,0,0,43691,0,0,13
578,Norway,2014,0,0,0.31071,0,0,0,,0,0,44267,0,0,0
512,Oman,2000,0,0,0,0,0,0.00005,,0,0,0,0,0,5
512,Oman,2001,0,0,0,0,0,0.00005,,0,0,0,0,0,5
512,Oman,2002,0,0,0,0,0,0.00018,,0,0,0,0,0,19
512,Oman,2003,0,0,0,0,0,0.00012,,0,0,0,0,0,11
512,Oman,2004,4.11765,0,0.00007,0,0,0.00019,,7,0,7,0,0,18
512,Oman,2005,24.13793,0,0.00008,0,0,0.00014,,7,0,7,0,0,12
512,Oman,2006,0,0,0.00007,0,0,0.00039,,0,0,7,0,0,38
512,Oman,2007,0,0,0.00006,0,0,0.00038,,0,0,7,0,0,43
512,Oman,2008,58.33333,0,0.00007,0,0,0.00054,,7,0,7,0,0,56
512,Oman,2009,0,0,0.00025,0,0,0.00062,,0,0,26,0,0,64
512,Oman,2010,0,0,0.00074,0,0,0.0006,,0,0,78,0,0,63
512,Oman,2011,0,0,0.00081,0,0,0.00059,,0,0,83,0,0,60
512,Oman,2012,0,0,0.00133,0,0,0.00063,,0,0,138,0,0,65
512,Oman,2013,0,0,0.00119,0,0,0.00022,,0,0,138,0,0,26
512,Oman,2014,0,0,0.00105,0,0,0.00014,,0,0,150,0,0,20
586,Pakistan,2000,0,27.78622,17.85378,0,0,0.09139,,0,2001466,2001466,0,0,10133
586,Pakistan,2001,0,30.86045,19.60228,0,0,0.11106,,0,2198797,2198797,0,0,12324
586,Pakistan,2002,0,20.07058,11.6912,0,0,0.22323,,0,1227433,1227433,0,0,23163
586,Pakistan,2003,0,21.12623,11.87715,0,0,0.26097,,0,1124298,1124298,0,0,24389
586,Pakistan,2004,0,23.96879,13.70864,0,0,0.27921,,0,1290984,1290984,0,0,25952
586,Pakistan,2005,0,21.75573,12.5087,0,0,0.34988,,0,1084694,1084694,0,0,29913
586,Pakistan,2006,0,17.63629,10.63449,0,0,0.26419,,0,1044462,1044462,0,0,25639
586,Pakistan,2007,0,28.56117,17.87323,0,0,0.28266,,0,2035023,2035023,0,0,31858
586,Pakistan,2008,0,27.49783,16.98182,0,0,0.31241,,0,1780935,1780935,0,0,32403
586,Pakistan,2009,0,27.26447,16.74357,0,0,0.34172,,0,1740711,1740711,0,0,35132
586,Pakistan,2010,0,29.02322,17.98481,0,0,0.38251,,0,1900621,1900621,0,0,39982
586,Pakistan,2011,0,27.75553,16.62555,0,0,0.35104,,0,1702700,1702700,0,0,35952
586,Pakistan,2012,0,28.54446,15.83766,0,0,0.48122,,0,1638456,1638456,0,0,49785
586,Pakistan,2013,0,24.69019,13.96954,0,0,0.42073,,0,1616507,1616507,0,0,48686
586,Pakistan,2014,0,18.28587,10.5671,0,0,2.35733,,0,1505516,1505516,0,0,335866
585,Palau,2000,0,0,0,0,0,0,,0,0,0,0,0,0
585,Palau,2001,0,0,0,0,0,0,,0,0,0,0,0,0
585,Palau,2002,0,0,0,0,0,0,,0,0,0,0,0,0
585,Palau,2003,0,0,0,0,0,0,,0,0,0,0,0,0
585,Palau,2004,0,0,0,0,0,0,,0,0,0,0,0,0
585,Palau,2005,0,0,0,0,0,0,,0,0,0,0,0,0
585,Palau,2006,0,0,0,0,0,0,,0,0,0,0,0,0
585,Palau,2007,0,0,0,6.66667,0,0.00001,,0,0,0,1,0,1
585,Palau,2008,0,0,0,11.11111,0,0.00001,,0,0,0,1,0,1
585,Palau,2009,0,0,0,0,0,0,,0,0,0,0,0,0
585,Palau,2010,0,0,0,0,0,0,,0,0,0,0,0,0
585,Palau,2011,0,0,0,0,0,0,,0,0,0,0,0,0
585,Palau,2012,0,0,0.00001,0,0,0,,0,0,1,0,0,0
585,Palau,2013,0,0,0.00001,0,0,0.00001,,0,0,1,0,0,1
585,Palau,2014,0,0,0,0,0,0,,0,0,0,0,0,0
1012,Palestinian,2000,0,0,0,0,0,0.99786,,0,0,0,0,0,110640
1012,Palestinian,2001,0,0,0,0,4.45538,3.14656,,0,0,0,0,349161,349161
1012,Palestinian,2002,0,0,0,0,6.58216,4.13239,,0,0,0,0,428782,428782
1012,Palestinian,2003,0,0,0,0,5.94689,3.75124,,0,0,0,0,350568,350568
1012,Palestinian,2004,0,0,0,0,5.75385,3.76369,,0,0,0,0,349831,349831
1012,Palestinian,2005,0,0,0,0,6.28906,4.08998,,0,0,0,0,349673,349673
1012,Palestinian,2006,0,0,0,0,5.02516,3.44308,,0,0,0,0,334142,334142
1012,Palestinian,2007,0,0,0,0,3.99758,3.02765,,0,0,0,0,341237,341237
1012,Palestinian,2008,0,0,0,0,4.46054,3.27823,,0,0,0,0,340016,340016
1012,Palestinian,2009,0,0,0,0,0,0.92599,,0,0,0,0,0,95201
1012,Palestinian,2010,0,0,0,0,0,0.89282,,0,0,0,0,0,93323
1012,Palestinian,2011,0,0,0,0,0,0.91929,,0,0,0,0,0,94150
1012,Palestinian,2012,0,0,0,0,0,0.91748,,0,0,0,0,0,94918
1012,Palestinian,2013,0,0,0,0,0,0.82998,,0,0,0,0,0,96044
1012,Palestinian,2014,0,0,0,0,0,0.68214,,0,0,0,0,0,97190
591,Panama,2000,0,0,0.01171,0,0,0.0006,,0,0,1313,0,0,67
591,Panama,2001,0,0,0.01314,0,0,0.00033,,0,0,1474,0,0,37
591,Panama,2002,0,0,0.01498,0,0,0.00042,,0,0,1573,0,0,44
591,Panama,2003,0,0,0.01527,0,0,0.00032,,0,0,1445,0,0,30
591,Panama,2004,0,0,0.01707,0,0,0.00043,,0,0,1608,0,0,40
591,Panama,2005,0,0,0.01995,0,0,0.00049,,0,0,1730,0,0,42
591,Panama,2006,0,0,0.01882,0,0,0.00077,,0,0,1848,0,0,75
591,Panama,2007,0,0,0.14834,0,0,0.00097,,0,0,16890,0,0,109
591,Panama,2008,0,0,0.16127,0,0,0.00107,,0,0,16913,0,0,111
591,Panama,2009,0,0,0.16278,0,0,0.00102,,0,0,16923,0,0,105
591,Panama,2010,0,0,0.16155,0,0,0.00096,,0,0,17073,0,0,100
591,Panama,2011,0,0,0.16855,0,0,0.00098,,0,0,17262,0,0,100
591,Panama,2012,0,0,0.16847,0,0,0.00103,,0,0,17429,0,0,107
591,Panama,2013,0,0,0.15266,0,0,0.00091,,0,0,17665,0,0,105
591,Panama,2014,0,0,0.12087,0,0,0.00058,,0,0,17221,0,0,83
598,Papua New Guinea,2000,0,0,0.0523,0,0,0.00007,,0,0,5863,0,0,8
598,Papua New Guinea,2001,0,0,0.04405,0,0,0.00007,,0,0,4941,0,0,8
598,Papua New Guinea,2002,0,0,0.04706,0,0,0.00015,,0,0,4941,0,0,16
598,Papua New Guinea,2003,0,0,0.07914,0,0,0.00019,,0,0,7491,0,0,18
598,Papua New Guinea,2004,0,0,0.08099,0,0,0.00019,,0,0,7627,0,0,18
598,Papua New Guinea,2005,0,0,0.11531,0,0,0.00027,,0,0,9999,0,0,23
598,Papua New Guinea,2006,0,0,0.10368,0,0,0.00032,,0,0,10183,0,0,31
598,Papua New Guinea,2007,0,0,0.08785,0,0,0.00032,,0,0,10003,0,0,36
598,Papua New Guinea,2008,0,0,0.09541,0,0,0.00044,,0,0,10006,0,0,46
598,Papua New Guinea,2009,0,0,0.09333,0,0,0.00068,,0,0,9703,0,0,70
598,Papua New Guinea,2010,0,0,0.09177,0,0,0.00085,,0,0,9698,0,0,89
598,Papua New Guinea,2011,0,0,0.09156,0,0,0.00125,,0,0,9377,0,0,128
598,Papua New Guinea,2012,0,0,0.0907,0,0,0.00168,,0,0,9383,0,0,174
598,Papua New Guinea,2013,0,0,0.08104,0,0,0.00191,,0,0,9378,0,0,221
598,Papua New Guinea,2014,0,0,0.0666,0,0,0.002,,0,0,9488,0,0,285
600,Paraguay,2000,0,0,0.00019,0,0,0.00017,,0,0,21,0,0,19
600,Paraguay,2001,0,0,0.00019,0,0,0.00007,,0,0,21,0,0,8
600,Paraguay,2002,0,0,0.0002,0,0,0.0003,,0,0,21,0,0,31
600,Paraguay,2003,0,0,0.0003,0,0,0.00034,,0,0,28,0,0,32
600,Paraguay,2004,24.11765,0,0.00044,0,0,0.0004,,41,0,41,0,0,37
600,Paraguay,2005,0,0,0.00058,0,0,0.00051,,0,0,50,0,0,44
600,Paraguay,2006,0,0,0.0006,0,0,0.00108,,0,0,59,0,0,105
600,Paraguay,2007,0,0,0.00054,0,0,0.00091,,0,0,62,0,0,102
600,Paraguay,2008,0,0,0.00072,0,0,0.00097,,0,0,75,0,0,101
600,Paraguay,2009,0,0,0.00086,0,0,0.00075,,0,0,89,0,0,77
600,Paraguay,2010,0,0,0.00101,0,0,0.00082,,0,0,107,0,0,86
600,Paraguay,2011,0,0,0.00121,0,0,0.00089,,0,0,124,0,0,91
600,Paraguay,2012,0,0,0.00129,0,0,0.00098,,0,0,133,0,0,101
600,Paraguay,2013,0,0,0.00118,0,0,0.00082,,0,0,136,0,0,95
600,Paraguay,2014,0,0,0.00105,0,0,0.00061,,0,0,149,0,0,87
604,Peru,2000,0,0,0.00613,0,0,0.06263,,0,0,687,0,0,6944
604,Peru,2001,0,0,0.00609,0,0,0.05859,,0,0,683,0,0,6502
604,Peru,2002,0,0,0.00655,0,0,0.06197,,0,0,688,0,0,6430
604,Peru,2003,0,0,0.00758,0,0,0.05972,,0,0,718,0,0,5581
604,Peru,2004,0,0,0.00813,0,0,0.05131,,0,0,766,0,0,4769
604,Peru,2005,0,0,0.00977,0,0,0.0569,,0,0,847,0,0,4865
604,Peru,2006,0,0,0.00928,0,0,0.07199,,0,0,911,0,0,6986
604,Peru,2007,0,0,0.00874,0,0,0.0687,,0,0,995,0,0,7743
604,Peru,2008,0,0,0.01025,0,0,0.07076,,0,0,1075,0,0,7339
604,Peru,2009,0,0,0.01066,0,0,0.061,,0,0,1108,0,0,6271
604,Peru,2010,0,0,0.01084,0,0,0.05581,,0,0,1146,0,0,5834
604,Peru,2011,0,0,0.01116,0,0,0.05361,,0,0,1143,0,0,5491
604,Peru,2012,0,0,0.01084,0,0,0.05038,,0,0,1121,0,0,5212
604,Peru,2013,0,0,0.01003,0,0,0.0412,,0,0,1161,0,0,4768
604,Peru,2014,0,0,0.00877,0,0,0.03034,,0,0,1250,0,0,4323
608,Philippines,2000,0,0,0.00154,0,0,0.4102,,0,0,173,0,0,45482
608,Philippines,2001,0,0,0.00119,0,0,0.40974,,0,0,133,0,0,45467
608,Philippines,2002,0,0,0.00106,0,0,0.43955,,0,0,111,0,0,45608
608,Philippines,2003,0,0,0.00111,0,0,0.00441,,0,0,105,0,0,412
608,Philippines,2004,0,0,0.0011,0,0,0.00467,,0,0,104,0,0,434
608,Philippines,2005,0,0,0.00107,0,0,0.00544,,0,0,93,0,0,465
608,Philippines,2006,0,0,0.00099,0,0,0.00913,,0,0,97,0,0,886
608,Philippines,2007,0,0,0.0009,0,0,0.01377,,0,0,103,0,0,1552
608,Philippines,2008,0,0,0.00096,0,0,0.01305,,0,0,101,0,0,1354
608,Philippines,2009,0,0,0.00088,0,0,0.00966,,0,0,92,0,0,993
608,Philippines,2010,0,0,0.00227,0,0,0.00928,,0,0,240,0,0,970
608,Philippines,2011,0,0,0.00119,0,0,0.0093,,0,0,122,0,0,952
608,Philippines,2012,0,0,0.00133,0,0,0.00953,,0,0,138,0,0,986
608,Philippines,2013,0,0,0.00154,0,0,0.00626,,0,0,178,0,0,724
608,Philippines,2014,0,0,0.00135,0,0,0.00458,,0,0,193,0,0,653
616,Poland,2000,0,0,0.00894,0,0,0.0078,,0,0,1002,0,0,865
616,Poland,2001,0,0,0.01153,0,0,0.02876,,0,0,1293,0,0,3191
616,Poland,2002,0,0,0.01495,0,0,0.16106,,0,0,1570,0,0,16712
616,Poland,2003,0,0,0.01915,0,0,0.16276,,0,0,1813,0,0,15211
616,Poland,2004,0,0,0.02635,0,0,0.1149,,0,0,2481,0,0,10680
616,Poland,2005,0,0,0.05277,0,0,0.22973,,0,0,4576,0,0,19641
616,Poland,2006,0,0,0.06885,0,0,0.13924,,0,0,6762,0,0,13513
616,Poland,2007,0,0,0.08805,0,0,0.02586,,0,0,10025,0,0,2915
616,Poland,2008,0,0,0.12159,0,0,0.02305,,0,0,12751,0,0,2391
616,Poland,2009,0,0,0.14716,0,0,0.02003,,0,0,15299,0,0,2059
